,mid,f1,money
5947,100295.0,0.7940721580304171,0.0
5948,100285.0,1.7601566423895312,0.0
5949,100285.0,2.1839873540855876,0.0
5950,100285.0,2.2392001896814886,0.0
5951,100285.0,2.054539987827148,0.0
5952,100285.0,1.724241014643165,0.0
5953,100285.0,1.3161626790324537,0.0
5954,100285.0,0.8781451376094385,0.0
5955,100280.0,1.175556856720915,0.0
5956,100275.0,1.9142481171047585,0.0
5957,100275.0,2.1513035018639943,0.0
5958,100265.0,3.5206717093808724,0.0
5959,100265.0,4.049926250540363,0.0
5960,100255.0,5.47846452091445,100255.0
5961,100245.0,7.377680347793369,100245.0
5962,100245.0,7.983140478844353,100245.0
5963,100235.0,9.189095098968345,100235.0
5964,100235.0,9.215642731259436,100235.0
5965,100230.0,9.210041346683028,100230.0
5966,100235.0,7.694871529037712,100235.0
5967,100235.0,6.028995968916764,100235.0
5968,100235.0,4.3436379321138325,0.0
5969,100235.0,2.7265459878416536,0.0
5970,100235.0,1.233263311321437,0.0
5971,100240.0,-0.8368034194316785,0.0
5972,100245.0,-3.152872626014471,0.0
5973,100245.0,-4.755546003795796,0.0
5974,100255.0,-7.276374441185407,-100255.0
5975,100255.0,-8.750057626466507,-100255.0
5976,100245.0,-7.99884413417902,-100245.0
5977,100255.0,-8.804133342314449,-100255.0
5978,100245.0,-7.586539128025153,-100245.0
5979,100250.0,-7.345951047752685,-100250.0
5980,100245.0,-6.2457017537316,-100245.0
5981,100245.0,-5.383032388787122,-100245.0
5982,100240.0,-3.9693478268010427,0.0
5983,100235.0,-2.277151743017704,0.0
5984,100235.0,-1.229452086551147,0.0
5985,100220.0,1.5584124361545904,0.0
5986,100215.0,3.814666246965782,0.0
5987,100215.0,4.871951458355163,0.0
5988,100205.0,6.5727164160399205,100205.0
5989,100215.0,5.635745182711965,100215.0
5990,100235.0,1.6175203847965136,0.0
5991,100250.0,-3.382985216024405,0.0
5992,100255.0,-7.251463973763782,-100255.0
5993,100245.0,-7.98248528224495,-100245.0
5994,100225.0,-5.221896587798968,-100225.0
5995,100225.0,-3.3415086784869494,0.0
5996,100235.0,-3.5714468512279858,0.0
5997,100245.0,-5.10116588482929,0.0
5998,100245.0,-5.882701285670398,-100245.0
5999,100235.0,-4.672039940172048,0.0
6000,100235.0,-3.7323909360717007,0.0
6001,100235.0,-3.003869978383481,0.0
6002,100235.0,-2.439377769449959,0.0
6003,100235.0,-2.0019584131753434,0.0
6004,100235.0,-1.662689287673372,0.0
6005,100225.0,0.0662038117318815,0.0
6006,100215.0,2.5709259475088584,0.0
6007,100215.0,3.9527684893713753,0.0
6008,100215.0,4.545273421878106,0.0
6009,100245.0,0.2032871657223847,0.0
6010,100235.0,-1.1321451367565736,0.0
6011,100230.0,-1.2410053295050973,0.0
6012,100225.0,-0.5723219815811262,0.0
6013,100225.0,-0.18420010325635694,0.0
6014,100230.0,-0.7251206862962238,0.0
6015,100235.0,-1.8164964570784567,0.0
6016,100245.0,-3.920822147964504,0.0
6017,100245.0,-5.069064858214432,0.0
6018,100245.0,-5.542230508902262,-100245.0
6019,100245.0,-5.551940628525159,-100245.0
6020,100245.0,-5.256033752267458,-100245.0
6021,100230.0,-2.57305224678658,0.0
6022,100225.0,0.0002598709753767192,0.0
6023,100225.0,1.631742689787547,0.0
6024,100225.0,2.5798428795935417,0.0
6025,100225.0,3.0412398061938943,0.0
6026,100225.0,3.164478939738209,0.0
6027,100225.0,3.060744427551891,0.0
6028,100225.0,2.812350933341448,0.0
6029,100225.0,2.4794200366791435,0.0
6030,100235.0,0.639912534143336,0.0
6031,100245.0,-2.0445202648714504,0.0
6032,100245.0,-3.6409415226049737,0.0
6033,100235.0,-2.9937762577002487,0.0
6034,100235.0,-2.433856628557635,0.0
6035,100215.0,0.9777230048805319,0.0
6036,100220.0,2.3235855634731,0.0
6037,100225.0,2.2958470691442607,0.0
6038,100215.0,3.600922013357811,0.0
6039,100225.0,2.7295675239808,0.0
6040,100225.0,2.000471386764029,0.0
6041,100215.0,2.8601717716233015,0.0
6042,100215.0,3.1952814208090032,0.0
6043,100215.0,3.1749880038224543,0.0
6044,100205.0,4.389931033344517,0.0
6045,100205.0,4.835346807067749,0.0
6046,100195.0,6.226746020854989,100195.0
6047,100165.0,11.048512005072972,100165.0
6048,100165.0,13.330605054717829,100165.0
6049,100180.0,11.663969203166358,100180.0
6050,100190.0,8.316500005928505,100190.0
6051,100185.0,6.274660320813538,100185.0
6052,100195.0,2.9476236787348533,0.0
6053,100195.0,0.4546188527471102,0.0
6054,100195.0,-1.3810334301847789,0.0
6055,100195.0,-2.7010095975010664,0.0
6056,100185.0,-2.1534962737116334,0.0
6057,100175.0,-0.4604006928838178,0.0
6058,100175.0,0.39381901569415234,0.0
6059,100175.0,0.6748891738524101,0.0
6060,100175.0,0.5798058442610454,0.0
6061,100185.0,-1.212443483016159,0.0
6062,100185.0,-2.5014429948656254,0.0
6063,100195.0,-4.863362797503587,0.0
6064,100205.0,-7.755386268753087,-100205.0
6065,100215.0,-10.800852983855279,-100215.0
6066,100205.0,-10.816936873973004,-100205.0
6067,100205.0,-10.371002000608192,-100205.0
6068,100195.0,-8.167194336410796,-100195.0
6069,100195.0,-6.426100019711548,-100195.0
6070,100195.0,-5.0528027308280326,0.0
6071,100195.0,-3.9714217066201525,0.0
6072,100205.0,-4.586567358478987,0.0
6073,100205.0,-4.7533581158518246,0.0
6074,100210.0,-5.350140180019794,-100210.0
6075,100215.0,-6.169413175977109,-100215.0
6076,100205.0,-4.869068911196841,0.0
6077,100195.0,-2.2990955557198367,0.0
6078,100185.0,0.9319132489277251,0.0
6079,100185.0,2.932841111109154,0.0
6080,100195.0,2.5809893691999033,0.0
6081,100200.0,1.500358851248789,0.0
6082,100205.0,0.018259021400356734,0.0
6083,100215.0,-2.3670194550428745,0.0
6084,100210.0,-2.983652313259193,0.0
6085,100205.0,-2.4508281568107875,0.0
6086,100195.0,-0.48798331831306463,0.0
6087,100205.0,-0.6657091704726446,0.0
6088,100215.0,-2.1727526236607635,0.0
6089,100210.0,-2.226552407270834,0.0
6090,100215.0,-2.8264104905182985,0.0
6091,100205.0,-1.5302138458412915,0.0
6092,100205.0,-0.5782914588101971,0.0
6093,100205.0,0.10754074559295912,0.0
6094,100205.0,0.5889598827370546,0.0
6095,100205.0,0.9144797867607841,0.0
6096,100205.0,1.1221350353850883,0.0
6097,100205.0,1.2416331219235675,0.0
6098,100205.0,1.2960781371371053,0.0
6099,100210.0,0.5707487818629944,0.0
6100,100215.0,-0.6049194235544082,0.0
6101,100215.0,-1.2642501118412905,0.0
6102,100215.0,-1.5607852278411518,0.0
6103,100205.0,-0.1445209724812342,0.0
6104,100205.0,0.8024340745679859,0.0
6105,100200.0,2.134174096312907,0.0
6106,100195.0,3.628518773717039,0.0
6107,100195.0,4.400838369548907,0.0
6108,100205.0,3.201797226401614,0.0
6109,100205.0,2.2901016775465433,0.0
6110,100205.0,1.6020805607455562,0.0
6111,100205.0,1.0874695090067386,0.0
6112,100205.0,0.7066848937720653,0.0
6113,100205.0,0.4286384486384798,0.0
6114,100215.0,-1.2362141878547415,0.0
6115,100220.0,-2.9429106139029066,0.0
6116,100225.0,-4.574770766053509,0.0
6117,100225.0,-5.3258482800534885,-100225.0
6118,100225.0,-5.470020818697135,-100225.0
6119,100220.0,-4.478997645916251,0.0
6120,100225.0,-4.284309033891619,0.0
6121,100225.0,-3.8550415903332613,0.0
6122,100225.0,-3.292013489376415,0.0
6123,100225.0,-2.6671794290907425,0.0
6124,100225.0,-2.0306498446415926,0.0
6125,100220.0,-0.6835462915186223,0.0
6126,100230.0,-1.1609072663614457,0.0
6127,100235.0,-2.0193016474515426,0.0
6128,100230.0,-1.5989057339937656,0.0
6129,100225.0,-0.39620850182238776,0.0
6130,100225.0,0.49927464520500564,0.0
6131,100215.0,2.6172942133790977,0.0
6132,100215.0,3.9132350087628085,0.0
6133,100215.0,4.6130484840731265,0.0
6134,100215.0,4.888956102945932,0.0
6135,100215.0,4.871248199218154,0.0
6136,100225.0,3.1924158574995287,0.0
6137,100235.0,0.5562788568806942,0.0
6138,100235.0,-1.071804139806149,0.0
6139,100245.0,-3.4419019130207786,0.0
6140,100255.0,-6.138173027792048,-100255.0
6141,100275.0,-10.3403509718593,-100275.0
6142,100265.0,-10.833148548023983,-100265.0
6143,100255.0,-8.94671586686838,-100255.0
6144,100245.0,-5.649183991129508,-100245.0
6145,100240.0,-2.3654130779769655,0.0
6146,100230.0,1.4693070540113418,0.0
6147,100240.0,2.5053881325896725,0.0
6148,100235.0,3.9230208390437262,0.0
6149,100235.0,4.759175916955254,0.0
6150,100225.0,6.637967605124887,100225.0
6151,100240.0,5.386547467216548,100240.0
6152,100240.0,4.426240242393307,0.0
6153,100235.0,4.421532036011287,0.0
6154,100235.0,4.271263271281093,0.0
6155,100235.0,4.026647040995948,0.0
6156,100235.0,3.725566043068322,0.0
6157,100235.0,3.3956347379154184,0.0
6158,100235.0,3.056604607659227,0.0
6159,100245.0,1.2570460773098606,0.0
6160,100240.0,0.8353820890182901,0.0
6161,100245.0,-0.167604086764356,0.0
6162,100245.0,-0.7468927830899603,0.0
6163,100245.0,-1.0271626824398954,0.0
6164,100245.0,-1.1020926143752128,0.0
6165,100245.0,-1.0413749511053938,0.0
6166,100245.0,-0.8962329024387903,0.0
6167,100235.0,0.7614528812219747,0.0
6168,100235.0,1.8087965649942528,0.0
6169,100235.0,2.411821824989962,0.0
6170,100235.0,2.697180194432688,0.0
6171,100225.0,4.225992564771584,0.0
6172,100230.0,4.241119888985713,0.0
6173,100215.0,6.2263932631189265,100215.0
6174,100225.0,5.657703513831377,100225.0
6175,100215.0,6.435666730185407,100215.0
6176,100215.0,6.532305579858498,100215.0
6177,100225.0,4.714299624473273,0.0
6178,100230.0,2.5163375256634257,0.0
6179,100235.0,0.1937126157530713,0.0
6180,100235.0,-1.3480697911415822,0.0
6181,100235.0,-2.312961881272228,0.0
6182,100235.0,-2.857648615511267,0.0
6183,100225.0,-1.6365690867624547,0.0
6184,100225.0,-0.836987443291719,0.0
6185,100220.0,0.3897427143286114,0.0
6186,100215.0,1.8159949057328446,0.0
6187,100215.0,2.55189332656494,0.0
6188,100215.0,2.808385177269143,0.0
6189,100215.0,2.74310030358993,0.0
6190,100215.0,2.4725206907356023,0.0
6191,100215.0,2.081539974526791,0.0
6192,100215.0,1.6309502147621986,0.0
6193,100215.0,1.1632856990754465,0.0
6194,100210.0,1.4399678631053252,0.0
6195,100205.0,2.1639428964630145,0.0
6196,100205.0,2.3901871401453354,0.0
6197,100205.0,2.2859428162347815,0.0
6198,100205.0,1.9742924087407712,0.0
6199,100205.0,1.5444886493762464,0.0
6200,100205.0,1.0600346910338505,0.0
6201,100205.0,0.5649823801609788,0.0
6202,100205.0,0.08882225004506772,0.0
6203,100205.0,-0.3497368559499616,0.0
6204,100195.0,0.7253401068066925,0.0
6205,100195.0,1.2226728480234161,0.0
6206,100185.0,2.792905744716279,0.0
6207,100195.0,2.0115781190583313,0.0
6208,100195.0,1.259807524049707,0.0
6209,100195.0,0.5642502797535673,0.0
6210,100195.0,-0.05961375826728599,0.0
6211,100195.0,-0.6043417545267609,0.0
6212,100195.0,-1.0681423382425557,0.0
6213,100195.0,-1.4530774882313509,0.0
6214,100195.0,-1.7637203087476312,0.0
6215,100195.0,-2.006164975204346,0.0
6216,100195.0,-2.187307286386835,0.0
6217,100205.0,-3.7795333379480844,0.0
6218,100195.0,-3.2281986757193426,0.0
6219,100195.0,-2.8209051698438383,0.0
6220,100195.0,-2.518563481747364,0.0
6221,100195.0,-2.291762885246749,0.0
6222,100195.0,-2.118560020422944,0.0
6223,100195.0,-1.982744475893802,0.0
6224,100195.0,-1.8724824921214376,0.0
6225,100195.0,-1.7792599200631178,0.0
6226,100205.0,-3.1622629742899493,0.0
6227,100215.0,-5.385981912076728,-100215.0
6228,100215.0,-6.5353115111649975,-100215.0
6229,100215.0,-6.93149462594142,-100215.0
6230,100215.0,-6.815824752091425,-100215.0
6231,100205.0,-4.902501794585703,0.0
6232,100205.0,-3.4198080413060685,0.0
6233,100205.0,-2.278711638761831,0.0
6234,100205.0,-1.4078299327558792,0.0
6235,100205.0,-0.7500137627076464,0.0
6236,100205.0,-0.2595828790382715,0.0
6237,100210.0,-0.6326903654894629,0.0
6238,100215.0,-1.52463385711687,0.0
6239,100210.0,-1.2235885782481501,0.0
6240,100215.0,-1.653669120174051,0.0
6241,100205.0,-0.3160124350411544,0.0
6242,100210.0,-0.14110429225779475,0.0
6243,100215.0,-0.7036873613416503,0.0
6244,100215.0,-0.963016300361982,0.0
6245,100215.0,-1.015666886033829,0.0
6246,100215.0,-0.9332785060638198,0.0
6247,100215.0,-0.7683184217651284,0.0
6248,100220.0,-1.2912003389967346,0.0
6249,100225.0,-2.2129329281532417,0.0
6250,100225.0,-2.5956613567587308,0.0
6251,100225.0,-2.612955360050405,0.0
6252,100225.0,-2.3934454960859295,0.0
6253,100225.0,-2.0312196745304067,0.0
6254,100225.0,-1.5939710628115655,0.0
6255,100225.0,-1.1293628558611672,0.0
6256,100225.0,-0.6699819031440084,0.0
6257,100225.0,-0.23717806871226266,0.0
6258,100230.0,-0.5766266364805483,0.0
6259,100235.0,-1.3797196232579578,0.0
6260,100235.0,-1.693092378740074,0.0
6261,100235.0,-1.6780929644010047,0.0
6262,100235.0,-1.4537585879196975,0.0
6263,100240.0,-1.839281589170465,0.0
6264,100240.0,-1.8482483808043924,0.0
6265,100235.0,-0.8833361277976977,0.0
6266,100245.0,-1.5565565545905358,0.0
6267,100245.0,-1.7497460017799913,0.0
6268,100245.0,-1.6270449028676381,0.0
6269,100245.0,-1.308844804210196,0.0
6270,100245.0,-0.882080083264654,0.0
6271,100245.0,-0.40826998069078435,0.0
6272,100245.0,0.0702199972707458,0.0
6273,100245.0,0.5253229386841891,0.0
6274,100255.0,-0.525678176392832,0.0
6275,100265.0,-2.4612654126447957,0.0
6276,100270.0,-4.1060701193939675,0.0
6277,100270.0,-4.735370839875298,0.0
6278,100260.0,-3.216402734829705,0.0
6279,100245.0,0.30639957386178374,0.0
6280,100245.0,2.6933448601843946,0.0
6281,100240.0,4.963888932758412,100240.0
6282,100240.0,6.291698732114002,100240.0
6283,100245.0,6.207128389973253,100245.0
6284,100245.0,5.958563862999181,100245.0
6285,100250.0,4.8723779606637,0.0
6286,100255.0,3.30786693582767,0.0
6287,100260.0,1.5203746646543337,0.0
6288,100265.0,-0.3132188350171665,0.0
6289,100265.0,-1.3421174715875654,0.0
6290,100255.0,-0.34200933042039416,0.0
6291,100245.0,1.875308297428428,0.0
6292,100245.0,3.263764282614135,0.0
6293,100255.0,2.58332061883298,0.0
6294,100255.0,2.1024526980816862,0.0
6295,100255.0,1.7672540048101641,0.0
6296,100255.0,1.5368965937676569,0.0
6297,100265.0,-0.0845064734596841,0.0
6298,100265.0,-1.023249109258284,0.0
6299,100265.0,-1.4803986526149018,0.0
6300,100265.0,-1.6069813224201903,0.0
6301,100260.0,-0.7827109461019468,0.0
6302,100255.0,0.5942187461228352,0.0
6303,100255.0,1.5079389657197444,0.0
6304,100255.0,2.077599696229517,0.0
6305,100255.0,2.395105562794549,0.0
6306,100255.0,2.5309480575423375,0.0
6307,100255.0,2.538840317168859,0.0
6308,100255.0,2.4593934341472017,0.0
6309,100255.0,2.3230265424623187,0.0
6310,100255.0,2.152265185806305,0.0
6311,100255.0,1.9635520317140727,0.0
6312,100270.0,-0.42913274737398677,0.0
6313,100275.0,-2.605313117826374,0.0
6314,100275.0,-3.7874938617965457,0.0
6315,100275.0,-4.2724082420599965,0.0
6316,100280.0,-5.0153102165342185,0.0
6317,100245.0,-0.005070752196043138,0.0
6318,100225.0,6.137376617627641,100225.0
6319,100235.0,8.241603104595184,100235.0
6320,100245.0,7.679522748617137,100245.0
6321,100265.0,3.9923747352227696,0.0
6322,100245.0,4.399299653141652,0.0
6323,100235.0,5.871499662632712,100235.0
6324,100230.0,7.182317603664846,100230.0
6325,100235.0,6.836128433816738,100235.0
6326,100245.0,4.720127615922909,0.0
6327,100260.0,0.8659474450810771,0.0
6328,100275.0,-3.868804618638639,0.0
6329,100270.0,-5.955839717726362,-100270.0
6330,100245.0,-3.324168161970466,0.0
6331,100225.0,1.39571066249326,0.0
6332,100225.0,4.231704059044983,0.0
6333,100235.0,4.256327146074309,0.0
6334,100255.0,1.0420969678470122,0.0
6335,100250.0,-0.36510224750649645,0.0
6336,100245.0,-0.5626022519355978,0.0
6337,100250.0,-1.455295385043545,0.0
6338,100245.0,-1.2656089771050798,0.0
6339,100255.0,-2.6027383475084185,0.0
6340,100255.0,-3.3510663044832567,0.0
6341,100260.0,-4.413390340721231,0.0
6342,100260.0,-4.870019525254698,0.0
6343,100255.0,-4.176745493515343,0.0
6344,100255.0,-3.5225374049937197,0.0
6345,100255.0,-2.919142791819706,0.0
6346,100255.0,-2.3727524148289993,0.0
6347,100255.0,-1.8855864703570413,0.0
6348,100255.0,-1.4570990742287067,0.0
6349,100255.0,-1.0848852344683102,0.0
6350,100245.0,0.6998445735370933,0.0
6351,100245.0,1.8048035161112777,0.0
6352,100240.0,3.1514205697223834,0.0
6353,100240.0,3.8348682412361432,0.0
6354,100255.0,1.85758132335275,0.0
6355,100255.0,0.5145177292904402,0.0
6356,100265.0,-1.8245097809831927,0.0
6357,100265.0,-3.1895817589288664,0.0
6358,100265.0,-3.8615472384297576,0.0
6359,100265.0,-4.052384499458921,0.0
6360,100265.0,-3.9206381555154555,0.0
6361,100265.0,-3.583584297151091,0.0
6362,100235.0,1.2688126435372817,0.0
6363,100235.0,4.285517522414775,0.0
6364,100225.0,7.441429691179126,100225.0
6365,100230.0,8.294560600859292,100230.0
6366,100235.0,7.636602099191262,100235.0
6367,100235.0,6.780326313039281,100235.0
6368,100225.0,7.2937314480898054,100225.0
6369,100235.0,5.687197029001846,100235.0
6370,100235.0,4.290575286354407,0.0
6371,100245.0,1.6250781217213532,0.0
6372,100250.0,-0.9613693454885546,0.0
6373,100245.0,-1.889288401070032,0.0
6374,100235.0,-0.9900396329536516,0.0
6375,100245.0,-1.923176414079455,0.0
6376,100235.0,-1.0175843822945865,0.0
6377,100225.0,0.9929934899800577,0.0
6378,100230.0,1.3854560265771179,0.0
6379,100235.0,0.7392497484445624,0.0
6380,100245.0,-1.256830725114079,0.0
6381,100245.0,-2.520877072172585,0.0
6382,100245.0,-3.2506487574185163,0.0
6383,100245.0,-3.5972508171730215,0.0
6384,100250.0,-4.407934525326779,0.0
6385,100255.0,-5.4532908862961,-100255.0
6386,100255.0,-5.8414226350590805,-100255.0
6387,100255.0,-5.781127982403436,-100255.0
6388,100255.0,-5.427842733061503,-100255.0
6389,100265.0,-6.361071212192757,-100265.0
6390,100265.0,-6.567025060310433,-100265.0
6391,100255.0,-4.823489660162159,0.0
6392,100245.0,-1.941213871157995,0.0
6393,100235.0,1.5021032607842555,0.0
6394,100245.0,2.1743907325433947,0.0
6395,100245.0,2.5336721896376244,0.0
6396,100265.0,-0.2598788041874629,0.0
6397,100235.0,2.4509803096074942,0.0
6398,100240.0,3.3268766113560604,0.0
6399,100245.0,2.996703297414573,0.0
6400,100245.0,2.653728734732238,0.0
6401,100245.0,2.3143968125636842,0.0
6402,100245.0,1.9897125985559239,0.0
6403,100245.0,1.6866343949689595,0.0
6404,100245.0,1.4091481513810258,0.0
6405,100245.0,1.1590921560356822,0.0
6406,100245.0,0.9367859918558293,0.0
6407,100245.0,0.7415065860275252,0.0
6408,100255.0,-0.8933562022897998,0.0
6409,100255.0,-1.8730714700139621,0.0
6410,100255.0,-2.3839254783405877,0.0
6411,100265.0,-4.032049053716899,0.0
6412,100265.0,-4.826578022634989,0.0
6413,100255.0,-3.564987501107673,0.0
6414,100255.0,-2.540100337560798,0.0
6415,100255.0,-1.7126822744044663,0.0
6416,100255.0,-1.0495780580823397,0.0
6417,100250.0,0.20978762583616906,0.0
6418,100255.0,0.308098879952452,0.0
6419,100265.0,-1.0596342279816633,0.0
6420,100275.0,-3.268141275740801,0.0
6421,100285.0,-5.873969500661147,-100285.0
6422,100265.0,-4.175106932768685,0.0
6423,100265.0,-2.791958392315438,0.0
6424,100265.0,-1.674663591161245,0.0
6425,100265.0,-0.7804490172126739,0.0
6426,100275.0,-1.5379232562484955,0.0
6427,100290.0,-4.017108283165435,0.0
6428,100295.0,-5.963431099361198,-100295.0
6429,100285.0,-5.256001598222063,-100285.0
6430,100275.0,-2.910963810887857,0.0
6431,100275.0,-1.1256853643035853,0.0
6432,100275.0,0.2144756989107215,0.0
6433,100280.0,0.46946592696460954,0.0
6434,100285.0,0.029557564983441864,0.0
6435,100285.0,-0.08907065614679865,0.0
6436,100295.0,-1.4649431201534657,0.0
6437,100295.0,-2.0840769201486236,0.0
6438,100285.0,-0.724643958378838,0.0
6439,100285.0,0.3365986020713141,0.0
6440,100285.0,1.1522092232889314,0.0
6441,100285.0,1.7663508157116983,0.0
6442,100285.0,2.216052424499628,0.0
6443,100295.0,1.0670890008564413,0.0
6444,100310.0,-1.7559322438346605,0.0
6445,100325.0,-5.468690358044192,-100325.0
6446,100305.0,-4.39322109900135,0.0
6447,100295.0,-1.830763994633502,0.0
6448,100295.0,0.06283772639675433,0.0
6449,100285.0,2.899106660161447,0.0
6450,100285.0,4.698018307470328,0.0
6451,100315.0,1.3407945193965993,0.0
6452,100325.0,-2.135920580299951,0.0
6453,100320.0,-3.2941190354182694,0.0
6454,100315.0,-2.9280326728302093,0.0
6455,100305.0,-0.8867662103694869,0.0
6456,100295.0,2.094673478134874,0.0
6457,100295.0,4.031408651597877,0.0
6458,100305.0,3.7320582338553763,0.0
6459,100310.0,2.7710894363196203,0.0
6460,100315.0,1.440798625784268,0.0
6461,100315.0,0.6805866023040572,0.0
6462,100315.0,0.31716055200101145,0.0
6463,100315.0,0.22127329736665402,0.0
6464,100310.0,1.0302131482632202,0.0
6465,100305.0,2.358990476662777,0.0
6466,100305.0,3.201927941400214,0.0
6467,100315.0,2.220782172283423,0.0
6468,100325.0,0.1447449898892348,0.0
6469,100325.0,-1.0389107773966977,0.0
6470,100315.0,-0.13099136192894711,0.0
6471,100315.0,0.5725997370591358,0.0
6472,100315.0,1.1082550047191866,0.0
6473,100315.0,1.5065140676988182,0.0
6474,100315.0,1.7929486685344536,0.0
6475,100315.0,1.9889201733773438,0.0
6476,100315.0,2.1122270855723766,0.0
6477,100315.0,2.177657790956146,0.0
6478,100315.0,2.1974617753813463,0.0
6479,100315.0,2.1817508048454552,0.0
6480,100315.0,2.1388400216244268,0.0
6481,100315.0,2.0755375636111317,0.0
6482,100305.0,3.4625916031923154,0.0
6483,100310.0,3.475334279678283,0.0
6484,100305.0,4.082491825587624,0.0
6485,100305.0,4.2853405460629865,0.0
6486,100305.0,4.212446737337274,0.0
6487,100305.0,3.959593992045586,0.0
6488,100305.0,3.5972801540138746,0.0
6489,100295.0,4.641807778743969,0.0
6490,100295.0,5.032932739091629,100295.0
6491,100305.0,3.5148141539119,0.0
6492,100305.0,2.33954133155397,0.0
6493,100295.0,2.9021710373490004,0.0
6494,100295.0,3.049717831148853,0.0
6495,100295.0,2.9210853461643804,0.0
6496,100295.0,2.6187045499276653,0.0
6497,100295.0,2.217029794590923,0.0
6498,100295.0,1.7691900324073142,0.0
6499,100295.0,1.3121780500507185,0.0
6500,100285.0,2.336085013587919,0.0
6501,100285.0,2.7602580827306085,0.0
6502,100275.0,4.243456825089192,0.0
6503,100275.0,4.832494742587741,0.0
6504,100265.0,6.281613017059758,100265.0
6505,100260.0,7.440988650951052,100260.0
6506,100255.0,8.335738437342695,100255.0
6507,100265.0,6.795860820588551,100265.0
6508,100275.0,3.7969884976435893,0.0
6509,100275.0,1.5031012264813093,0.0
6510,100275.0,-0.2279323699393938,0.0
6511,100265.0,-0.046065290120164804,0.0
6512,100275.0,-1.606220024033691,0.0
6513,100270.0,-1.970246850872563,0.0
6514,100270.0,-2.2925224397576134,0.0
6515,100270.0,-2.564938736372607,0.0
6516,100270.0,-2.784414269976695,0.0
6517,100265.0,-2.2187246764275184,0.0
6518,100270.0,-2.651412602600052,0.0
6519,100275.0,-3.678764529413206,0.0
6520,100275.0,-4.280091532099224,0.0
6521,100275.0,-4.570325879797048,0.0
6522,100275.0,-4.637674338727388,0.0
6523,100275.0,-4.549380140704284,0.0
6524,100275.0,-4.356297853955579,0.0
6525,100265.0,-2.6313170381985778,0.0
6526,100265.0,-1.4991917616804162,0.0
6527,100265.0,-0.7962493958023336,0.0
6528,100265.0,-0.39840380239611317,0.0
6529,100265.0,-0.21232859722852382,0.0
6530,100270.0,-0.9010978160076366,0.0
6531,100265.0,-0.6326294147718095,0.0
6532,100265.0,-0.5101496313382112,0.0
6533,100265.0,-0.4844431004747536,0.0
6534,100265.0,-0.5194661115225614,0.0
6535,100265.0,-0.5892319682742251,0.0
6536,100265.0,-0.675380054963405,0.0
6537,100265.0,-0.7652856001594355,0.0
6538,100265.0,-0.8505960688322638,0.0
6539,100265.0,-0.9261033325728878,0.0
6540,100265.0,-0.9888793787648336,0.0
6541,100265.0,-1.0376182198671575,0.0
6542,100255.0,0.3930628852203242,0.0
6543,100255.0,1.2060326065307496,0.0
6544,100255.0,1.5844733874219727,0.0
6545,100245.0,3.131049695455305,0.0
6546,100235.0,5.3165124551553244,100235.0
6547,100245.0,4.838238093115132,0.0
6548,100245.0,4.169900982029052,0.0
6549,100245.0,3.4079042130790853,0.0
6550,100245.0,2.619777047844625,0.0
6551,100245.0,1.8513446422713784,0.0
6552,100235.0,2.597483665366429,0.0
6553,100235.0,2.7794409329666827,0.0
6554,100235.0,2.590668130163408,0.0
6555,100225.0,3.6382889777463046,0.0
6556,100225.0,3.928247596108017,0.0
6557,100225.0,3.7173264784258446,0.0
6558,100215.0,4.659484837245991,0.0
6559,100225.0,3.3296327550684808,0.0
6560,100235.0,0.6404090578489523,0.0
6561,100235.0,-1.289929722312504,0.0
6562,100235.0,-2.6360668618747134,0.0
6563,100245.0,-5.000939162329997,0.0
6564,100235.0,-4.931044318978275,0.0
6565,100235.0,-4.791957801409767,0.0
6566,100235.0,-4.604361456060605,0.0
6567,100235.0,-4.384358824657001,0.0
6568,100235.0,-4.14439260245711,0.0
6569,100225.0,-2.428784623799663,0.0
6570,100225.0,-1.341297620033763,0.0
6571,100225.0,-0.7030657083194436,0.0
6572,100225.0,-0.37921752486067994,0.0
6573,100225.0,-0.2689667955553796,0.0
6574,100225.0,-0.29781236878924044,0.0
6575,100225.0,-0.411415508444275,0.0
6576,100225.0,-0.5708084395413051,0.0
6577,100235.0,-2.2138589428320046,0.0
6578,100235.0,-3.2254038647851786,0.0
6579,100235.0,-3.7775553147091427,0.0
6580,100235.0,-4.001737267001913,0.0
6581,100235.0,-3.9975841000140466,0.0
6582,100235.0,-3.8399850746145536,0.0
6583,100235.0,-3.5846486865296368,0.0
6584,100235.0,-3.272487123270458,0.0
6585,100245.0,-4.3982631041020035,0.0
6586,100235.0,-3.4211243845466353,0.0
6587,100235.0,-2.636226492023833,0.0
6588,100245.0,-3.472786620798876,0.0
6589,100245.0,-3.8048460449475865,0.0
6590,100245.0,-3.792628965842271,0.0
6591,100245.0,-3.5553297910208603,0.0
6592,100240.0,-2.4479323825390615,0.0
6593,100235.0,-0.8494843375241516,0.0
6594,100235.0,0.23891263944884855,0.0
6595,100235.0,0.9477510202603932,0.0
6596,100225.0,2.8428094403748263,0.0
6597,100225.0,3.904617057085527,0.0
6598,100225.0,4.376108940618169,0.0
6599,100235.0,2.9752340460938624,0.0
6600,100235.0,1.9353380729239766,0.0
6601,100235.0,1.1731848856417852,0.0
6602,100235.0,0.6234998381951437,0.0
6603,100235.0,0.23525765458433123,0.0
